,Loan_ID,Gender,Married,Dependents,Education,Self_Employed,ApplicantIncome,CoapplicantIncome,LoanAmount,Loan_Amount_Term,Credit_History,Property_Area,Loan_Status,LoanAmount_Bin,Normalized_Income,Graduate,Not Graduate
262,0,1,1,0,1,1,3481,0.0,155.0,36.0,1.0,0,1,Medium,29.5,1,0
263,0,1,1,1,1,1,7200,0.0,120.0,360.0,1.0,1,0,Medium,42.42640687119285,1,0
264,0,0,1,1,1,0,5166,0.0,128.0,360.0,1.0,0,0,Medium,35.937445652132816,1,0
265,0,0,1,1,1,1,4095,3447.0,151.0,360.0,1.0,1,0,Medium,31.996093511552314,1,0
266,0,0,0,0,1,1,4708,1387.0,150.0,360.0,1.0,0,0,Medium,34.307433596816885,1,0
267,0,0,0,0,1,1,4333,1811.0,160.0,360.0,0.0,0,0,Medium,32.912763481664676,1,0
268,0,1,1,1,1,0,3418,0.0,135.0,360.0,1.0,1,1,Medium,29.231831964486933,1,0
269,0,1,1,0,1,1,2876,1560.0,90.0,360.0,1.0,0,0,Low,26.814175355583846,1,0
270,0,1,1,1,1,1,3237,0.0,30.0,360.0,1.0,0,0,Low,28.447319733148852,1,0
271,0,0,0,1,1,1,11146,0.0,136.0,360.0,1.0,0,0,Medium,52.787309080876625,1,0
272,0,0,1,1,1,1,2833,1857.0,126.0,360.0,1.0,1,0,Medium,26.612966764342527,1,0
273,0,0,0,1,1,1,2620,2223.0,150.0,360.0,1.0,0,0,Medium,25.592967784139454,1,0
274,0,0,0,0,1,1,3900,0.0,90.0,360.0,1.0,0,0,Low,31.22498999199199,1,0
275,0,0,0,0,1,1,2750,1842.0,115.0,360.0,1.0,0,0,Medium,26.22022120425379,1,0
276,0,0,0,1,1,1,3993,3274.0,207.0,360.0,1.0,0,0,High,31.595094555959157,1,0
277,0,0,0,1,1,1,3103,1300.0,80.0,360.0,1.0,0,0,Low,27.85228895441091,1,0
278,0,0,0,1,1,1,14583,0.0,436.0,360.0,1.0,0,0,Extreme,60.38004637295337,1,0
279,0,1,0,1,0,1,4100,0.0,124.0,360.0,,1,0,Medium,32.01562118716424,0,1
280,0,0,1,0,0,0,4053,2426.0,158.0,360.0,0.0,0,1,Medium,31.83158808479401,0,1
281,0,0,0,1,1,1,3927,800.0,112.0,360.0,1.0,0,0,Medium,31.332890067786597,1,0
282,0,0,0,0,1,1,2301,985.7999877999998,78.0,180.0,1.0,0,0,Low,23.984369910422913,1,0
283,0,1,1,1,1,1,1811,1666.0,54.0,360.0,1.0,0,0,Low,21.277922830953212,1,0
284,0,0,0,1,1,1,20667,0.0,,360.0,1.0,1,1,,71.88010851410841,1,0
285,0,0,1,1,1,1,3158,3053.0,89.0,360.0,1.0,1,0,Low,28.098042636454235,1,0
286,0,1,1,1,1,0,2600,1717.0,99.0,300.0,1.0,0,1,Low,25.495097567963924,1,0
287,0,0,0,1,1,1,3704,2000.0,120.0,360.0,1.0,1,0,Medium,30.430248109405877,1,0
288,0,1,1,1,1,1,4124,0.0,115.0,360.0,1.0,0,0,Medium,32.109188716004645,1,0
289,0,0,1,1,1,1,9508,0.0,187.0,360.0,1.0,1,0,Medium,48.75448697299562,1,0
290,0,0,0,1,1,1,3075,2416.0,139.0,360.0,1.0,1,0,Medium,27.726341266023542,1,0
291,0,0,0,0,1,1,4400,0.0,127.0,360.0,0.0,0,1,Medium,33.166247903554,1,0
292,0,0,0,0,1,1,3153,1560.0,134.0,360.0,1.0,0,0,Medium,28.075790282732914,1,0
293,0,1,1,0,1,1,5417,0.0,143.0,480.0,0.0,0,1,Medium,36.800135869314396,1,0
294,0,0,0,1,1,1,2383,3334.0,172.0,360.0,1.0,0,0,Medium,24.407990494917847,1,0
295,0,0,0,0,1,0,4416,1250.0,110.0,360.0,1.0,0,0,Medium,33.2264954516723,1,0
296,0,0,0,0,1,1,6875,0.0,200.0,360.0,1.0,0,0,Medium,41.4578098794425,1,0
297,0,1,0,0,1,1,4666,0.0,135.0,360.0,1.0,0,0,Medium,34.15406271587613,1,0
298,0,1,1,1,1,1,5000,2541.0,151.0,480.0,1.0,1,1,Medium,35.35533905932738,1,0
299,0,0,0,0,1,1,2014,2925.0,113.0,360.0,1.0,0,1,Medium,22.438805672316875,1,0
300,0,0,0,1,0,1,1800,2934.0,93.0,360.0,0.0,0,1,Low,21.213203435596427,0,1
301,0,0,0,0,0,1,2875,1750.0,105.0,360.0,1.0,0,0,Medium,26.80951323690902,0,1
302,0,1,1,1,1,1,5000,0.0,132.0,360.0,1.0,1,0,Medium,35.35533905932738,1,0
303,0,0,0,0,1,1,1625,1803.0,96.0,360.0,1.0,0,0,Low,20.155644370746373,1,0
304,0,0,1,1,1,1,4000,2500.0,140.0,360.0,1.0,1,0,Medium,31.622776601683793,1,0
305,0,0,1,1,0,1,2000,0.0,,360.0,1.0,0,1,,22.360679774997898,0,1
306,0,1,1,1,1,1,3762,1666.0,135.0,360.0,1.0,1,0,Medium,30.667572450391308,1,0
307,0,1,1,1,1,1,2400,1863.0,104.0,360.0,0.0,0,1,Medium,24.49489742783178,1,0
308,0,0,1,1,1,1,20233,0.0,480.0,360.0,1.0,1,1,Extreme,71.12137512731317,1,0
309,0,0,0,0,0,1,7667,0.0,185.0,360.0,,1,0,Medium,43.780703511935485,0,1
310,0,1,1,1,1,1,2917,0.0,84.0,360.0,1.0,0,0,Low,27.004629232781554,1,0
311,0,0,1,1,0,1,2927,2405.0,111.0,360.0,1.0,0,0,Medium,27.050877989447958,0,1
312,0,1,1,1,1,1,2507,0.0,56.0,360.0,1.0,1,0,Low,25.034975534240093,1,0
313,0,0,0,0,1,0,5746,0.0,144.0,84.0,,1,0,Medium,37.90118731649445,1,0
314,0,0,0,1,1,1,2473,1843.0,159.0,360.0,1.0,1,1,Medium,24.86463351831271,1,0
315,0,0,0,0,0,1,3399,1640.0,111.0,180.0,1.0,0,0,Medium,29.15047169429682,0,1
316,0,0,0,0,1,1,3717,0.0,120.0,360.0,1.0,0,0,Medium,30.483602149352365,1,0
317,0,0,0,1,1,1,2058,2134.0,88.0,360.0,,0,0,Low,22.68259244442751,1,0
318,0,1,1,0,1,1,3541,0.0,112.0,360.0,,0,0,Medium,29.75315109362368,1,0
319,0,0,0,0,1,0,10000,0.0,155.0,360.0,1.0,1,1,Medium,50.0,1,0
320,0,0,0,1,1,1,2400,2167.0,115.0,360.0,1.0,0,0,Medium,24.49489742783178,1,0
321,0,0,0,0,1,1,4342,189.0,124.0,360.0,1.0,0,0,Medium,32.94692701907114,1,0
322,0,0,0,0,0,1,3601,1590.0,,360.0,1.0,1,0,,30.004166377354995,0,1
323,0,1,1,1,1,1,3166,2985.0,132.0,360.0,,1,0,Medium,28.1336097932704,1,0
324,0,0,0,0,1,1,15000,0.0,300.0,360.0,1.0,1,0,High,61.237243569579455,1,0
325,0,0,0,0,1,0,8666,4983.0,376.0,360.0,0.0,1,1,Extreme,46.54567649094812,1,0
326,0,0,1,1,1,1,4917,0.0,130.0,360.0,0.0,1,0,Medium,35.06066171651642,1,0
327,0,0,0,1,1,0,5818,2160.0,184.0,360.0,1.0,0,0,Medium,38.137907651049765,1,0
328,0,1,0,1,1,1,4333,2451.0,110.0,360.0,1.0,0,1,Medium,32.912763481664676,1,0
329,0,1,1,1,1,1,2500,0.0,67.0,360.0,1.0,0,0,Low,25.0,1,0
330,0,0,1,0,1,1,4384,1793.0,117.0,360.0,1.0,0,0,Medium,33.1058907144937,1,0
331,0,0,1,1,1,1,2935,0.0,98.0,360.0,1.0,0,0,Low,27.087820141163075,1,0
332,0,0,1,0,1,1,2833,0.0,71.0,360.0,1.0,0,0,Low,26.612966764342527,1,0
333,0,0,0,1,1,0,63337,0.0,490.0,180.0,1.0,0,0,Extreme,125.83421633244274,1,0
334,0,0,0,0,1,0,9833,1833.0,182.0,180.0,1.0,0,0,Medium,49.580742229216376,1,0
335,0,0,0,0,1,0,5503,4490.0,70.0,,1.0,0,0,Low,37.09110405474607,1,0
336,0,0,0,0,1,0,5250,688.0,160.0,360.0,1.0,1,0,Medium,36.2284418654736,1,0
337,0,0,0,0,1,0,2500,4600.0,176.0,360.0,1.0,1,0,Medium,25.0,1,0
338,0,1,1,0,0,1,1830,0.0,,360.0,0.0,0,1,,21.38924963620744,0,1
339,0,1,1,1,1,1,4160,0.0,71.0,360.0,1.0,0,0,Low,32.2490309931942,1,0
340,0,0,0,0,0,1,2647,1587.0,173.0,360.0,1.0,1,1,Medium,25.72450193881312,0,1
341,0,1,1,1,1,1,2378,0.0,46.0,360.0,1.0,1,1,Low,24.38237068047322,1,0
342,0,0,0,0,0,1,4554,1229.0,158.0,360.0,1.0,0,0,Medium,33.741665637605976,0,1
343,0,0,0,0,0,1,3173,0.0,74.0,360.0,1.0,0,0,Low,28.164694211015323,0,1
344,0,0,0,0,1,0,2583,2330.0,125.0,360.0,1.0,1,0,Medium,25.411611519146124,1,0
345,0,0,0,1,1,1,2499,2458.0,160.0,360.0,1.0,0,0,Medium,24.994999499899976,1,0
346,0,0,0,0,0,1,3523,3230.0,152.0,360.0,0.0,1,1,Medium,29.6774325035034,0,1
347,0,0,0,0,0,1,3083,2168.0,126.0,360.0,1.0,0,0,Medium,27.76238462380348,0,1
348,0,0,0,1,1,1,6333,4583.0,259.0,360.0,,0,0,High,39.790074139161895,1,0
349,0,0,0,1,1,1,2625,6250.0,187.0,360.0,1.0,1,0,Medium,25.617376914898998,1,0
350,0,0,0,1,1,1,9083,0.0,228.0,360.0,1.0,0,0,High,47.652387138526436,1,0
351,0,0,1,1,1,1,8750,4167.0,308.0,360.0,1.0,1,1,Extreme,46.770717334674266,1,0
352,0,0,0,0,1,1,2666,2083.0,95.0,360.0,1.0,1,0,Low,25.816661286851172,1,0
353,0,1,0,1,1,0,5500,0.0,105.0,360.0,0.0,1,1,Medium,37.080992435478315,1,0
354,0,1,0,1,1,1,2423,505.0,130.0,360.0,1.0,0,0,Medium,24.611988948477936,1,0
355,0,1,1,0,1,1,3813,0.0,116.0,180.0,1.0,0,0,Medium,30.87474696252586,1,0
356,0,0,0,0,1,1,8333,3167.0,165.0,360.0,1.0,1,0,Medium,45.64263357870578,1,0
357,0,0,0,0,1,1,3875,0.0,67.0,360.0,1.0,0,1,Low,31.12474899497183,1,0
358,0,0,0,1,0,1,3000,1666.0,100.0,480.0,0.0,0,1,Low,27.386127875258307,0,1
359,0,0,0,0,1,1,5167,3167.0,200.0,360.0,1.0,0,0,Medium,35.940923749953896,1,0
360,0,1,1,0,1,1,4723,0.0,81.0,360.0,1.0,0,1,Low,34.36204301260331,1,0
361,0,0,0,0,1,1,5000,3667.0,236.0,360.0,1.0,0,0,High,35.35533905932738,1,0
362,0,0,0,1,1,1,4750,2333.0,130.0,360.0,1.0,0,0,Medium,34.46012188022556,1,0
363,0,0,0,1,1,1,3013,3033.0,95.0,300.0,,0,0,Low,27.445400343226915,1,0
364,0,0,1,1,1,0,6822,0.0,141.0,360.0,1.0,1,0,Medium,41.29769969380861,1,0
365,0,0,1,1,0,1,6216,0.0,133.0,360.0,1.0,1,1,Medium,39.42080668885405,0,1
366,0,0,1,1,1,1,2500,0.0,96.0,480.0,1.0,0,1,Low,25.0,1,0
367,0,0,1,1,1,1,5124,0.0,124.0,,0.0,1,1,Medium,35.79106033634656,1,0
368,0,0,0,0,1,1,6325,0.0,175.0,360.0,1.0,0,0,Medium,39.764934301467164,1,0
369,0,0,0,1,1,1,19730,5266.0,570.0,360.0,1.0,1,1,Extreme,70.23175919767353,1,0
370,0,1,1,1,1,0,15759,0.0,55.0,360.0,1.0,0,0,Low,62.76742785872303,1,0
371,0,0,0,0,1,1,5185,0.0,155.0,360.0,1.0,0,0,Medium,36.003472054789384,1,0
372,0,0,0,0,1,0,9323,7873.0,380.0,300.0,1.0,1,0,Extreme,48.277841708179125,1,0
373,0,0,1,0,1,1,3062,1987.0,111.0,180.0,0.0,0,1,Medium,27.667670664513846,1,0
374,0,1,1,1,1,0,2764,1459.0,110.0,360.0,1.0,0,0,Medium,26.28687885618983,1,0
375,0,0,0,1,1,1,4817,923.0,120.0,180.0,1.0,0,0,Medium,34.70230539892127,1,0
376,0,0,0,0,1,1,8750,4996.0,130.0,360.0,1.0,1,0,Medium,46.770717334674266,1,0
377,0,0,0,1,1,1,4310,0.0,130.0,360.0,,0,0,Medium,32.8252951243397,1,0
378,0,0,1,1,1,1,3069,0.0,71.0,480.0,1.0,0,1,Low,27.69927796892908,1,0
379,0,0,0,0,1,1,5391,0.0,130.0,360.0,1.0,0,0,Medium,36.71171475156125,1,0
380,0,0,0,1,1,0,3333,2500.0,128.0,360.0,1.0,0,0,Medium,28.86607004772212,1,0
381,0,0,1,1,1,1,5941,4232.0,296.0,360.0,1.0,0,0,High,38.53894134508627,1,0
382,0,1,1,1,1,1,6000,0.0,156.0,360.0,1.0,0,0,Medium,38.72983346207417,1,0
383,0,0,1,1,1,0,7167,0.0,128.0,360.0,1.0,0,0,Medium,42.32906802659373,1,0
384,0,0,0,0,1,1,4566,0.0,100.0,360.0,1.0,0,1,Low,33.7860918130523,1,0
385,0,0,1,0,1,0,3667,0.0,113.0,180.0,1.0,0,0,Medium,30.277879714405366,1,0
386,0,0,1,1,0,1,2346,1600.0,132.0,360.0,1.0,0,0,Medium,24.21776207662467,0,1
387,0,0,0,1,0,1,3010,3136.0,,360.0,0.0,0,1,,27.431733448690405,0,1
388,0,0,0,1,1,1,2333,2417.0,136.0,360.0,1.0,0,0,Medium,24.150569351466643,1,0
389,0,0,0,1,1,1,5488,0.0,125.0,360.0,1.0,1,0,Medium,37.04051835490427,1,0
390,0,0,1,0,1,1,9167,0.0,185.0,360.0,1.0,1,0,Medium,47.87222576818421,1,0
391,0,0,0,0,1,1,9504,0.0,275.0,360.0,1.0,1,0,High,48.744230427815765,1,0
392,0,0,0,1,1,1,2583,2115.0,120.0,360.0,,0,0,Medium,25.411611519146124,1,0
393,0,0,0,0,0,1,1993,1625.0,113.0,180.0,1.0,0,0,Medium,22.321514285549714,0,1
394,0,0,0,0,1,1,3100,1400.0,113.0,360.0,1.0,0,0,Medium,27.83882181415011,1,0
395,0,0,0,0,1,1,3276,484.0,135.0,360.0,,0,0,Medium,28.61817604250837,1,0
396,0,1,1,1,1,1,3180,0.0,71.0,360.0,0.0,0,1,Low,28.19574435974337,1,0
397,0,0,0,1,1,1,3033,1459.0,95.0,360.0,1.0,0,0,Low,27.536339626028727,1,0
398,0,0,1,1,0,1,3902,1666.0,109.0,360.0,1.0,1,0,Medium,31.232995373482833,0,1
399,0,1,1,1,1,1,1500,1800.0,103.0,360.0,0.0,0,1,Medium,19.364916731037084,1,0
400,0,0,0,0,0,1,2889,0.0,45.0,180.0,0.0,0,1,Low,26.874709300753377,0,1
401,0,0,1,1,0,1,2755,0.0,65.0,300.0,1.0,1,1,Low,26.24404694402142,0,1
402,0,0,1,1,1,1,2500,20000.0,103.0,360.0,1.0,0,0,Medium,25.0,1,0
403,0,1,1,1,0,1,1963,0.0,53.0,360.0,1.0,0,0,Low,22.15287791687572,0,1
404,0,1,1,1,1,0,7441,0.0,194.0,360.0,1.0,1,1,Medium,43.13061557640929,1,0
405,0,1,1,1,1,1,4547,0.0,115.0,360.0,1.0,0,0,Medium,33.715723334966434,1,0
406,0,0,0,1,0,1,2167,2400.0,115.0,360.0,1.0,0,0,Medium,23.275523624614763,0,1
407,0,1,1,1,0,1,2213,0.0,66.0,360.0,1.0,1,0,Low,23.521266972678152,0,1
408,0,0,0,0,1,1,8300,0.0,152.0,300.0,0.0,0,1,Medium,45.552167895721496,1,0
409,0,0,0,0,1,1,81000,0.0,360.0,360.0,0.0,1,1,Extreme,142.30249470757707,1,0
410,0,1,1,0,0,0,3867,0.0,62.0,360.0,1.0,0,1,Low,31.0926036220835,0,1
411,0,0,0,1,1,0,6256,0.0,160.0,360.0,,0,0,Medium,39.54743986657038,1,0
412,0,0,0,1,0,1,6096,0.0,218.0,360.0,0.0,1,1,High,39.03844259188627,0,1
413,0,0,0,1,0,1,2253,2033.0,110.0,360.0,1.0,1,0,Medium,23.732888572611635,0,1
414,0,1,0,1,0,1,2149,3237.0,178.0,360.0,0.0,0,1,Medium,23.178653972998518,0,1
415,0,1,1,1,1,1,2995,0.0,60.0,360.0,1.0,0,0,Low,27.363296585024255,1,0
416,0,1,1,0,1,1,2600,0.0,160.0,360.0,1.0,0,1,Medium,25.495097567963924,1,0
417,0,0,0,0,1,0,1600,20000.0,239.0,360.0,1.0,0,1,High,20.0,1,0
418,0,0,0,1,1,1,1025,2773.0,112.0,360.0,1.0,1,0,Medium,16.00781059358212,1,0
419,0,0,0,1,1,1,3246,1417.0,138.0,360.0,1.0,0,0,Medium,28.48683906648823,1,0
420,0,0,0,1,1,1,5829,0.0,138.0,360.0,1.0,1,0,Medium,38.17394399325278,1,0
421,0,1,1,1,0,1,2720,0.0,80.0,,0.0,0,1,Low,26.076809620810597,0,1
422,0,0,0,1,1,1,1820,1719.0,100.0,360.0,1.0,0,0,Low,21.330729007701542,1,0
423,0,0,0,0,1,1,7250,1667.0,110.0,,0.0,0,1,Medium,42.573465914816005,1,0
424,0,0,0,1,1,1,14880,0.0,96.0,360.0,1.0,0,0,Low,60.991802727907626,1,0
425,0,0,0,1,1,1,2666,4300.0,121.0,360.0,1.0,1,0,Medium,25.816661286851172,1,0
426,0,1,1,0,0,1,4606,0.0,81.0,360.0,1.0,1,1,Low,33.933759001914304,0,1
427,0,0,0,0,1,1,5935,0.0,133.0,360.0,1.0,0,0,Medium,38.51947559352282,1,0
428,0,0,0,1,1,1,2920,16.12000084,87.0,360.0,1.0,1,0,Low,27.018512172212592,1,0
429,0,0,1,1,0,1,2717,0.0,60.0,180.0,1.0,0,0,Low,26.062425059844298,0,1
430,0,1,1,0,1,0,8624,0.0,150.0,360.0,1.0,0,0,Medium,46.4327470649756,1,0
431,0,0,1,1,1,1,6500,0.0,105.0,360.0,0.0,1,1,Medium,40.311288741492746,1,0
432,0,0,1,1,1,0,12876,0.0,405.0,360.0,1.0,0,0,Extreme,56.73623181001713,1,0
433,0,0,0,1,1,1,2425,2340.0,143.0,360.0,1.0,0,0,Medium,24.62214450449026,1,0
434,0,0,1,1,1,1,3750,0.0,100.0,360.0,1.0,0,0,Low,30.618621784789728,1,0
435,0,1,0,0,1,1,10047,0.0,,240.0,1.0,0,0,,50.117362260996934,1,0
436,0,0,1,1,1,1,1926,1851.0,50.0,360.0,1.0,0,0,Low,21.94310825749169,1,0
437,0,0,0,1,1,1,2213,1125.0,,360.0,1.0,0,0,,23.521266972678152,1,0
438,0,0,1,1,1,0,10416,0.0,187.0,360.0,0.0,0,1,Medium,51.02940328869229,1,0
439,0,1,0,1,0,0,7142,0.0,138.0,360.0,1.0,1,0,Medium,42.2551771975932,0,1
440,0,0,1,1,1,1,3660,5064.0,187.0,360.0,1.0,0,0,Medium,30.24896692450835,1,0
441,0,0,0,1,1,1,7901,1833.0,180.0,360.0,1.0,1,0,Medium,44.44378471732578,1,0
442,0,0,1,0,0,1,4707,1993.0,148.0,360.0,1.0,0,0,Medium,34.30378987808781,0,1
443,0,0,1,0,1,1,37719,0.0,152.0,360.0,1.0,0,0,Medium,97.10689985783708,1,0
444,0,0,0,1,1,1,7333,8333.0,175.0,300.0,,1,0,Medium,42.81646879414509,1,0
445,0,0,0,0,1,0,3466,1210.0,130.0,360.0,1.0,1,0,Medium,29.436372059070052,1,0
446,0,0,0,0,0,1,4652,0.0,110.0,360.0,1.0,1,0,Medium,34.10278580995987,0,1
447,0,0,0,1,1,0,3539,1376.0,55.0,360.0,1.0,1,1,Low,29.744747435471695,1,0
448,0,0,0,0,1,1,3340,1710.0,150.0,360.0,0.0,1,1,Medium,28.89636655359978,1,0
449,0,0,1,0,0,0,2769,1542.0,190.0,360.0,,0,1,Medium,26.31064423384574,0,1
450,0,0,0,0,0,1,2309,1255.0,125.0,360.0,0.0,1,1,Medium,24.026027553467927,0,1
451,0,0,0,0,0,1,1958,1456.0,60.0,300.0,,0,0,Low,22.124646889837585,0,1
452,0,0,0,1,1,1,3948,1733.0,149.0,360.0,0.0,1,1,Medium,31.416556144810016,1,0
453,0,0,0,1,1,1,2483,2466.0,90.0,180.0,0.0,1,0,Low,24.914855006601986,1,0
454,0,0,1,1,1,0,7085,0.0,84.0,360.0,1.0,0,0,Low,42.08622102303793,1,0
455,0,0,0,0,1,1,3859,0.0,96.0,360.0,1.0,0,0,Low,31.060424980994707,1,0
456,0,0,0,1,1,1,4301,0.0,118.0,360.0,1.0,0,0,Medium,32.79100486413919,1,0
457,0,0,0,1,1,1,3708,2569.0,173.0,360.0,1.0,0,1,Medium,30.44667469527666,1,0
458,0,0,1,0,1,1,4354,0.0,136.0,360.0,1.0,1,0,Medium,32.992423372647245,1,0
459,0,0,0,1,1,1,8334,0.0,160.0,360.0,1.0,0,1,Medium,45.645372164108814,1,0
460,0,0,0,1,1,0,2083,4083.0,160.0,360.0,,0,0,Medium,22.819947414488052,1,0
461,0,0,0,0,1,1,7740,0.0,128.0,180.0,1.0,0,0,Medium,43.98863489584554,1,0
462,0,0,0,1,1,1,3015,2188.0,153.0,360.0,1.0,1,0,Medium,27.454507826584692,1,0
463,0,1,1,0,0,0,5191,0.0,132.0,360.0,1.0,0,0,Medium,36.024297356090095,0,1
464,0,0,1,1,1,1,4166,0.0,98.0,360.0,0.0,0,1,Low,32.27227912620985,1,0
465,0,0,1,1,1,1,6000,0.0,140.0,360.0,1.0,1,0,Medium,38.72983346207417,1,0
466,0,0,0,0,0,1,2947,1664.0,70.0,180.0,0.0,0,1,Low,27.143139096279928,0,1
467,0,0,0,1,1,1,16692,0.0,110.0,360.0,1.0,0,0,Medium,64.59876159803684,1,0
468,0,1,0,0,0,0,210,2917.0,98.0,360.0,1.0,0,0,Low,7.245688373094719,0,1
469,0,0,0,1,1,1,4333,2451.0,110.0,360.0,1.0,0,1,Medium,32.912763481664676,1,0
470,0,0,0,0,1,0,3450,2079.0,162.0,360.0,1.0,0,0,Medium,29.368350311176826,1,0
471,0,0,0,0,0,1,2653,1500.0,113.0,180.0,0.0,1,1,Medium,25.753640519351823,0,1
472,0,0,0,0,1,1,4691,0.0,100.0,360.0,1.0,0,0,Low,34.24543765233553,1,0
473,0,1,1,1,1,0,2500,0.0,93.0,360.0,,0,0,Low,25.0,1,0
474,0,0,1,0,1,1,5532,4648.0,162.0,360.0,1.0,1,0,Medium,37.1887079635741,1,0
475,0,0,0,0,1,0,16525,1014.0,150.0,360.0,1.0,1,0,Medium,64.2748006609122,1,0
476,0,0,0,0,1,1,6700,1750.0,230.0,300.0,1.0,0,0,High,40.92676385936225,1,0
477,0,0,0,0,1,1,2873,1872.0,132.0,360.0,0.0,0,1,Medium,26.800186566514792,1,0
478,0,0,0,0,1,0,16667,2250.0,86.0,360.0,1.0,0,0,Low,64.55036793078719,1,0
479,0,0,0,0,1,1,2947,1603.0,,360.0,1.0,0,1,,27.143139096279928,1,0
480,0,1,1,1,0,1,4350,0.0,154.0,360.0,1.0,1,0,Medium,32.977264895682296,0,1
481,0,0,0,0,0,1,3095,0.0,113.0,360.0,1.0,1,0,Medium,27.816362091402247,0,1
482,0,0,0,1,1,1,2083,3150.0,128.0,360.0,1.0,0,0,Medium,22.819947414488052,1,0
483,0,0,0,1,1,1,10833,0.0,234.0,360.0,1.0,0,0,High,52.040849339725426,1,0
484,0,0,0,0,1,1,8333,0.0,246.0,360.0,1.0,0,0,High,45.64263357870578,1,0
485,0,0,0,0,0,1,1958,2436.0,131.0,360.0,1.0,1,0,Medium,22.124646889837585,0,1
486,0,0,1,0,1,1,3547,0.0,80.0,360.0,0.0,1,1,Low,29.778347838656195,1,0
487,0,0,0,0,1,1,18333,0.0,500.0,360.0,1.0,0,1,Extreme,67.69970457838055,1,0
488,0,0,0,0,1,0,4583,2083.0,160.0,360.0,1.0,0,0,Medium,33.84892908202562,1,0
489,0,0,1,1,1,1,2435,0.0,75.0,360.0,1.0,0,1,Low,24.672859582950654,1,0
490,0,0,1,1,0,1,2699,2785.0,96.0,360.0,,0,0,Low,25.975950415721076,0,1
491,0,0,0,0,0,1,5333,1131.0,186.0,360.0,,0,0,Medium,36.513696060519536,0,1
492,0,0,1,1,0,1,3691,0.0,110.0,360.0,1.0,1,0,Medium,30.376800358168072,0,1
493,0,1,1,1,0,0,17263,0.0,225.0,360.0,1.0,0,0,High,65.6943680995563,0,1
494,0,0,0,1,1,1,3597,2157.0,119.0,360.0,0.0,1,1,Medium,29.9874973947477,1,0
495,0,1,0,0,1,1,3326,913.0,105.0,84.0,1.0,0,0,Medium,28.83574171059243,1,0
496,0,0,0,1,0,1,2600,1700.0,107.0,360.0,1.0,1,0,Medium,25.495097567963924,0,1
497,0,0,0,1,1,1,4625,2857.0,111.0,12.0,,0,0,Medium,34.00367627183861,1,0
498,0,0,0,0,1,0,2895,0.0,95.0,360.0,1.0,0,0,Low,26.90260210462921,1,0
499,0,0,1,1,1,1,6283,4416.0,209.0,360.0,0.0,1,1,High,39.63268852853664,1,0
500,0,1,1,1,1,1,645,3683.0,113.0,480.0,1.0,1,0,Medium,12.698425099200294,1,0
501,0,1,1,1,1,1,3159,0.0,100.0,360.0,1.0,0,0,Low,28.10249099279279,1,0
502,0,0,0,0,1,1,4865,5624.0,208.0,360.0,1.0,0,0,High,34.87477598494362,1,0
503,0,0,0,0,0,1,4050,5302.0,138.0,360.0,,1,1,Medium,31.81980515339464,0,1
504,0,0,0,1,0,1,3814,1483.0,124.0,300.0,1.0,0,0,Medium,30.87879531328902,0,1
505,0,0,0,0,1,1,3510,4416.0,243.0,360.0,1.0,1,0,High,29.62262648719725,1,0
506,0,0,0,1,1,1,20833,6667.0,480.0,360.0,,0,0,Extreme,72.16820629612461,1,0
507,0,0,1,1,1,1,3583,0.0,96.0,360.0,1.0,0,1,Low,29.92908284595437,1,0
508,0,0,0,1,1,0,2479,3013.0,188.0,360.0,1.0,0,0,Medium,24.894778569009205,1,0
509,0,1,1,0,1,1,13262,0.0,40.0,360.0,1.0,0,0,Low,57.58037860243713,1,0
510,0,0,1,1,0,1,3598,1287.0,100.0,360.0,1.0,1,1,Low,29.991665508937647,0,1
511,0,0,0,0,1,1,6065,2004.0,250.0,360.0,1.0,0,0,High,38.939054944875075,1,0
512,0,0,0,0,1,1,3283,2035.0,148.0,360.0,1.0,0,0,Medium,28.648734701553575,1,0
513,0,0,0,1,1,1,2130,6666.0,70.0,180.0,1.0,0,1,Low,23.075961518428652,1,0
514,0,0,1,1,1,1,5815,3666.0,311.0,360.0,1.0,1,1,Extreme,38.128073646592746,1,0
515,0,0,0,0,1,1,3466,3428.0,150.0,360.0,1.0,1,0,Medium,29.436372059070052,1,0
516,0,1,0,0,1,1,2031,1632.0,113.0,480.0,1.0,0,0,Medium,22.533308678487497,1,0
517,0,0,0,0,0,1,3074,1800.0,123.0,360.0,0.0,0,1,Medium,27.721832551258224,0,1
518,0,0,1,1,1,1,4683,1915.0,185.0,360.0,1.0,0,1,Medium,34.21622422185125,1,0
519,0,1,1,1,0,1,3400,0.0,95.0,360.0,1.0,1,1,Low,29.154759474226502,0,1
520,0,0,0,0,0,1,2192,1742.0,45.0,360.0,1.0,0,0,Low,23.40939982143925,0,1
521,0,0,1,1,1,1,2500,0.0,55.0,360.0,1.0,0,0,Low,25.0,1,0
522,0,0,0,0,1,0,5677,1424.0,100.0,360.0,1.0,1,0,Low,37.672934581739185,1,0
523,0,0,0,0,1,0,7948,7166.0,480.0,360.0,1.0,1,0,Extreme,44.57577817604534,1,0
524,0,0,1,1,1,1,4680,2087.0,,360.0,1.0,0,1,,34.20526275297414,1,0
525,0,0,0,0,1,0,17500,0.0,400.0,360.0,1.0,1,0,Extreme,66.14378277661477,1,0
